weird_dates,height,depth,date
737624.0875,4.783539235,-0.528048033,'18-Jul-2019 02:06:00.000'
737624.1278,4.779443939,-0.532143329,'18-Jul-2019 03:04:00.000'
737624.1694,4.779443939,-0.527021272,'18-Jul-2019 04:03:59.999'
737624.2125,4.779443939,-0.527021272,'18-Jul-2019 05:06:00.000'
737624.2528,4.779443939,-0.527021272,'18-Jul-2019 06:04:00.000'
737624.2944,4.779443939,-0.527021272,'18-Jul-2019 07:03:59.999'
737624.3361,4.77258285,-0.539004418,'18-Jul-2019 08:03:59.999'
737624.3569,4.769152305,-0.537312906,'18-Jul-2019 08:33:59.999'
737624.3778,4.758860671,-0.552726597,'18-Jul-2019 09:04:00.000'
737624.3986,4.745138492,-0.571570938,'18-Jul-2019 09:33:59.999'
737624.4194,4.731416419,-0.585293012,'18-Jul-2019 10:03:59.999'
737624.4403,4.71083315,-0.60587628,'18-Jul-2019 10:34:00.000'
737624.4611,4.65937498,-0.667578565,'18-Jul-2019 11:03:59.999'
737624.4819,4.614778004,-0.712175541,'18-Jul-2019 11:33:59.999'
737624.5028,4.559889288,-0.772186313,'18-Jul-2019 12:04:00.000'
737624.5236,4.525583946,-0.806491656,'18-Jul-2019 12:33:59.999'
737624.5444,4.288876572,-1.048321087,'18-Jul-2019 13:03:59.999'
737624.5653,4.165377172,-1.176942544,'18-Jul-2019 13:34:00.000'
737624.5861,4.014433311,-1.327886406,'18-Jul-2019 14:03:59.999'
737624.6069,3.914947619,-1.432494154,'18-Jul-2019 14:33:59.999'
737624.6278,3.801739749,-1.550824187,'18-Jul-2019 15:04:00.000'
737624.6486,3.685101439,-1.667462497,'18-Jul-2019 15:33:59.999'
737624.6694,3.191103527,-2.161460409,'18-Jul-2019 16:03:59.999'
737624.6903,3.125923177,-2.226640758,'18-Jul-2019 16:34:00.000'
737624.7111,3.091617835,-2.2609461,'18-Jul-2019 17:03:59.999'
737624.7319,2.971548876,-2.406625346,'18-Jul-2019 17:33:59.999'
737624.7528,2.940673973,-2.452866525,'18-Jul-2019 18:04:00.000'
737624.7736,2.879329083,-2.529577587,'18-Jul-2019 18:33:59.999'
737624.7944,2.857594222,-2.551312447,'18-Jul-2019 19:03:59.999'
737624.8153,2.835859467,-2.573047203,'18-Jul-2019 19:34:00.000'
737624.8361,2.811019671,-2.597886998,'18-Jul-2019 20:03:59.999'
737624.8569,2.811019671,-2.592764941,'18-Jul-2019 20:33:59.999'
737624.8778,2.811019671,-2.582520827,'18-Jul-2019 21:04:00.000'
737624.9194,2.811019671,-2.582520827,'18-Jul-2019 22:03:59.999'
737624.9611,2.811019671,-2.572276607,'18-Jul-2019 23:03:59.999'
737625.0028,2.811019671,-2.556910436,'19-Jul-2019 00:04:00.000'
737625.0444,2.811019671,-2.531300045,'19-Jul-2019 01:03:59.999'
737625.0861,2.811019671,-2.510811816,'19-Jul-2019 02:03:59.999'
737625.1278,2.811019671,-2.505689759,'19-Jul-2019 03:04:00.000'
737625.1694,2.811019671,-2.505689759,'19-Jul-2019 04:03:59.999'
737625.2111,2.811019671,-2.505689759,'19-Jul-2019 05:03:59.999'
737625.2528,2.811019671,-2.505689759,'19-Jul-2019 06:04:00.000'
737625.2944,2.807914736,-2.508794694,'19-Jul-2019 07:03:59.999'
737625.3361,2.804809696,-2.527265906,'19-Jul-2019 08:03:59.999'
737625.3569,2.798599826,-2.538597833,'19-Jul-2019 08:33:59.999'
737625.3778,2.792389851,-2.565296142,'19-Jul-2019 09:04:00.000'
737625.3986,2.792389851,-2.560174085,'19-Jul-2019 09:33:59.999'
737625.4194,2.792389851,-2.560174085,'19-Jul-2019 10:03:59.999'
737625.4403,2.786179876,-2.571506117,'19-Jul-2019 10:34:00.000'
737625.4611,2.779969901,-2.582838149,'19-Jul-2019 11:03:59.999'
737625.4819,2.773760031,-2.589048019,'19-Jul-2019 11:33:59.999'
737625.5028,2.773760031,-2.594170077,'19-Jul-2019 12:04:00.000'
737625.5236,2.773760031,-2.604414191,'19-Jul-2019 12:33:59.999'
737625.5444,2.773760031,-2.635146639,'19-Jul-2019 13:03:59.999'
737625.5653,2.767550055,-2.651600729,'19-Jul-2019 13:34:00.000'
737625.5861,2.76134008,-2.662932761,'19-Jul-2019 14:03:59.999'
737625.6069,2.759270089,-2.665002753,'19-Jul-2019 14:33:59.999'
737625.6278,2.757200202,-2.667072639,'19-Jul-2019 15:04:00.000'
737625.6486,2.75513021,-2.674264688,'19-Jul-2019 15:33:59.999'
737625.6694,2.748920235,-2.675352606,'19-Jul-2019 16:03:59.999'
737625.6903,2.73650039,-2.687772452,'19-Jul-2019 16:34:00.000'
737625.7111,2.680610824,-2.748784075,'19-Jul-2019 17:03:59.999'
737625.7319,2.655771028,-2.768501813,'19-Jul-2019 17:33:59.999'
737625.7528,2.475682694,-2.948590147,'19-Jul-2019 18:04:00.000'
737625.7736,2.382533487,-3.041739354,'19-Jul-2019 18:33:59.999'
737625.7944,2.357693797,-3.061456987,'19-Jul-2019 19:03:59.999'
737625.8153,2.332854001,-3.086296783,'19-Jul-2019 19:34:00.000'
737625.8361,2.308014206,-3.106014521,'19-Jul-2019 20:03:59.999'
737625.8569,2.295594361,-3.113312309,'19-Jul-2019 20:33:59.999'
737625.8778,2.28317441,-3.125732259,'19-Jul-2019 21:04:00.000'
737625.9194,2.270754565,-3.122785933,'19-Jul-2019 22:03:59.999'
737625.9611,2.270754565,-3.092053485,'19-Jul-2019 23:03:59.999'
737626.0028,2.270754565,-3.092053485,'20-Jul-2019 00:04:00.000'
737626.0444,2.26454459,-3.093141403,'20-Jul-2019 01:03:59.999'
737626.0861,2.252124745,-3.090194972,'20-Jul-2019 02:03:59.999'
737626.1278,2.249019705,-3.098422069,'20-Jul-2019 03:04:00.000'
737626.1694,2.24591477,-3.101527004,'20-Jul-2019 04:03:59.999'
737626.2111,2.24591477,-3.101527004,'20-Jul-2019 05:03:59.999'
737626.2528,2.24591477,-3.101527004,'20-Jul-2019 06:04:00.000'
737626.2944,2.24591477,-3.101527004,'20-Jul-2019 07:03:59.999'
737626.3361,2.24591477,-3.106649166,'20-Jul-2019 08:03:59.999'
737626.3569,2.24591477,-3.111771223,'20-Jul-2019 08:33:59.999'
737626.3778,2.24591477,-3.127137395,'20-Jul-2019 09:04:00.000'
737626.3986,2.252124745,-3.126049477,'20-Jul-2019 09:33:59.999'
737626.4194,2.258334615,-3.124961664,'20-Jul-2019 10:03:59.999'
737626.4403,2.258334615,-3.119839607,'20-Jul-2019 10:34:00.000'
737626.4611,2.258334615,-3.130083721,'20-Jul-2019 11:03:59.999'
737626.4819,2.258334615,-3.135205883,'20-Jul-2019 11:33:59.999'
737626.5028,2.258334615,-3.135205883,'20-Jul-2019 12:04:00.000'
737626.5236,2.258334615,-3.14032794,'20-Jul-2019 12:33:59.999'
737626.5444,2.258334615,-3.145449998,'20-Jul-2019 13:03:59.999'
737626.5653,2.258334615,-3.145449998,'20-Jul-2019 13:34:00.000'
737626.5861,2.258334615,-3.155694112,'20-Jul-2019 14:03:59.999'
737626.6069,2.258334615,-3.165938226,'20-Jul-2019 14:33:59.999'
737626.6278,2.258334615,-3.165938226,'20-Jul-2019 15:04:00.000'
737626.6486,2.258334615,-3.171060284,'20-Jul-2019 15:33:59.999'
737626.6694,2.258334615,-3.176182446,'20-Jul-2019 16:03:59.999'
737626.6903,2.258334615,-3.181304503,'20-Jul-2019 16:34:00.000'
737626.7111,2.258334615,-3.181304503,'20-Jul-2019 17:03:59.999'
737626.7319,2.258334615,-3.181304503,'20-Jul-2019 17:33:59.999'
737626.7528,2.258334615,-3.181304503,'20-Jul-2019 18:04:00.000'
737626.7736,2.258334615,-3.181304503,'20-Jul-2019 18:33:59.999'
737626.7944,2.258334615,-3.18642656,'20-Jul-2019 19:03:59.999'
737626.8153,2.258334615,-3.181304503,'20-Jul-2019 19:34:00.000'
737626.8361,2.258334615,-3.181304503,'20-Jul-2019 20:03:59.999'
737626.8569,2.270754565,-3.168884553,'20-Jul-2019 20:33:59.999'
737626.8778,2.270754565,-3.163762496,'20-Jul-2019 21:04:00.000'
737626.9194,2.270754565,-3.163762496,'20-Jul-2019 22:03:59.999'
737626.9611,2.270754565,-3.158640333,'20-Jul-2019 23:03:59.999'
737627.0028,2.270754565,-3.148396219,'21-Jul-2019 00:04:00.000'
737627.0444,2.270754565,-3.143274162,'21-Jul-2019 01:03:59.999'
737627.0861,2.270754565,-3.143274162,'21-Jul-2019 02:03:59.999'
737627.1292,2.267649525,-3.146379202,'21-Jul-2019 03:06:00.000'
737627.1694,2.26454459,-3.149484137,'21-Jul-2019 04:03:59.999'
737627.2111,2.260404607,-3.143380006,'21-Jul-2019 05:03:59.999'
737627.2528,2.256264623,-3.142397932,'21-Jul-2019 06:04:00.000'
737627.2944,2.252124745,-3.146537811,'21-Jul-2019 07:03:59.999'
737627.3361,2.239704794,-3.158957761,'21-Jul-2019 08:03:59.999'
737627.3569,2.233494924,-3.165167631,'21-Jul-2019 08:33:59.999'
737627.3778,2.227284949,-3.171377606,'21-Jul-2019 09:04:00.000'
737627.3986,2.221074974,-3.182709638,'21-Jul-2019 09:33:59.999'
737627.4194,2.214864999,-3.188919614,'21-Jul-2019 10:03:59.999'
737627.4403,2.211760064,-3.192024549,'21-Jul-2019 10:34:00.000'
737627.4611,2.208655129,-3.200251541,'21-Jul-2019 11:03:59.999'
737627.4819,2.202445154,-3.206461516,'21-Jul-2019 11:33:59.999'
737627.5028,2.196235179,-3.217793548,'21-Jul-2019 12:04:00.000'
737627.5236,2.190025308,-3.229125476,'21-Jul-2019 12:33:59.999'
737627.5444,2.186920268,-3.232230516,'21-Jul-2019 13:03:59.999'
737627.5653,2.183815333,-3.235335451,'21-Jul-2019 13:34:00.000'
737627.5861,2.177605358,-3.25178954,'21-Jul-2019 14:03:59.999'
737627.6069,2.177605358,-3.256911702,'21-Jul-2019 14:33:59.999'
737627.6278,2.177605358,-3.26203376,'21-Jul-2019 15:04:00.000'
737627.6486,2.177605358,-3.272277874,'21-Jul-2019 15:33:59.999'
737627.6694,2.177605358,-3.272277874,'21-Jul-2019 16:03:59.999'
737627.6903,2.177605358,-3.277399931,'21-Jul-2019 16:34:00.000'
737627.7111,2.177605358,-3.277399931,'21-Jul-2019 17:03:59.999'
737627.7319,2.177605358,-3.282521988,'21-Jul-2019 17:33:59.999'
737627.7528,2.177605358,-3.277399931,'21-Jul-2019 18:04:00.000'
737627.7736,2.177605358,-3.277399931,'21-Jul-2019 18:33:59.999'
737627.7944,2.177605358,-3.277399931,'21-Jul-2019 19:03:59.999'
737627.8153,2.177605358,-3.272277874,'21-Jul-2019 19:34:00.000'
737627.8361,2.177605358,-3.272277874,'21-Jul-2019 20:03:59.999'
737627.8569,2.177605358,-3.267155817,'21-Jul-2019 20:33:59.999'
737627.8778,2.175535366,-3.269225809,'21-Jul-2019 21:04:00.000'
737627.9194,2.173465375,-3.266173743,'21-Jul-2019 22:03:59.999'
737627.9611,2.171395488,-3.257999411,'21-Jul-2019 23:03:59.999'
737628.0042,2.169325496,-3.260069402,'22-Jul-2019 00:06:00.000'
737628.0444,2.167255505,-3.267261556,'22-Jul-2019 01:03:59.999'
737628.0868,2.165185513,-3.269331548,'22-Jul-2019 02:05:00.000'
737628.1278,2.165185513,-3.264209386,'22-Jul-2019 03:04:00.000'
737628.1694,2.165185513,-3.253965271,'22-Jul-2019 04:03:59.999'
737628.2111,2.165185513,-3.243721157,'22-Jul-2019 05:03:59.999'
737628.2528,2.165185513,-3.233477042,'22-Jul-2019 06:04:00.000'
737628.2944,2.165185513,-3.223232823,'22-Jul-2019 07:03:59.999'
737628.3361,2.165185513,-3.223232823,'22-Jul-2019 08:03:59.999'
737628.3569,2.165185513,-3.228354985,'22-Jul-2019 08:33:59.999'
737628.3778,2.165185513,-3.233477042,'22-Jul-2019 09:04:00.000'
737628.3986,2.165185513,-3.2385991,'22-Jul-2019 09:33:59.999'
737628.4194,2.165185513,-3.2385991,'22-Jul-2019 10:03:59.999'
737628.4403,2.165185513,-3.243721157,'22-Jul-2019 10:34:00.000'
737628.4611,2.165185513,-3.243721157,'22-Jul-2019 11:03:59.999'
737628.4819,2.165185513,-3.248843214,'22-Jul-2019 11:33:59.999'
737628.5028,2.165185513,-3.253965271,'22-Jul-2019 12:04:00.000'
737628.5236,2.168290448,-3.250860336,'22-Jul-2019 12:33:59.999'
737628.5444,2.171395488,-3.252877353,'22-Jul-2019 13:03:59.999'
737628.5653,2.171395488,-3.252877353,'22-Jul-2019 13:34:00.000'
737628.5861,2.171395488,-3.252877353,'22-Jul-2019 14:03:59.999'
737628.6069,2.171395488,-3.257999411,'22-Jul-2019 14:33:59.999'
737628.6278,2.183815333,-3.250701727,'22-Jul-2019 15:04:00.000'
737628.6486,2.186920268,-3.252718849,'22-Jul-2019 15:33:59.999'
737628.6694,2.190025308,-3.249613809,'22-Jul-2019 16:03:59.999'
737628.6903,2.190025308,-3.254735867,'22-Jul-2019 16:34:00.000'
737628.7111,2.196235179,-3.253648054,'22-Jul-2019 17:03:59.999'
737628.7319,2.202445154,-3.242316021,'22-Jul-2019 17:33:59.999'
737628.7528,2.204515145,-3.245368087,'22-Jul-2019 18:04:00.000'
737628.7736,2.206585137,-3.243298095,'22-Jul-2019 18:33:59.999'
737628.7944,2.208655129,-3.236106046,'22-Jul-2019 19:03:59.999'
737628.8153,2.211760064,-3.227879054,'22-Jul-2019 19:34:00.000'
737628.8361,2.214864999,-3.2145299,'22-Jul-2019 20:03:59.999'
737628.8569,2.221074974,-3.208319924,'22-Jul-2019 20:33:59.999'
737628.8778,2.230389884,-3.193882957,'22-Jul-2019 21:04:00.000'
737628.9194,2.239704794,-3.17944599,'22-Jul-2019 22:03:59.999'
737628.9611,2.24591477,-3.1629919,'22-Jul-2019 23:03:59.999'
737629.0035,2.258334615,-3.145449998,'23-Jul-2019 00:04:59.999'
737629.0444,2.276964435,-3.126820177,'23-Jul-2019 01:03:59.999'
737629.0861,2.295594361,-3.113312309,'23-Jul-2019 02:03:59.999'
737629.1278,2.320434051,-3.083350561,'23-Jul-2019 03:04:00.000'
737629.1694,2.339063976,-3.059598579,'23-Jul-2019 04:03:59.999'
737629.2125,2.370113642,-3.023426856,'23-Jul-2019 05:06:00.000'
737629.2528,2.457052874,-2.936487624,'23-Jul-2019 06:04:00.000'
737629.2944,2.50052249,-2.887895846,'23-Jul-2019 07:03:59.999'
737629.3361,2.531572156,-2.85684618,'23-Jul-2019 08:03:59.999'
737629.3569,2.643351183,-2.745067153,'23-Jul-2019 08:33:59.999'
737629.3778,2.686820799,-2.706719699,'23-Jul-2019 09:04:00.000'
737629.3986,2.705450619,-2.693211936,'23-Jul-2019 09:33:59.999'
737629.4194,2.711660594,-2.692124018,'23-Jul-2019 10:03:59.999'
737629.4403,2.714765529,-2.689019083,'23-Jul-2019 10:34:00.000'
737629.4611,2.726482754,-2.682423915,'23-Jul-2019 11:03:59.999'
737629.4819,2.726482754,-2.687545972,'23-Jul-2019 11:33:59.999'
737629.5028,2.726482754,-2.687545972,'23-Jul-2019 12:04:00.000'
737629.5236,2.726482754,-2.69266803,'23-Jul-2019 12:33:59.999'
737629.5444,2.731740762,-2.687410022,'23-Jul-2019 13:03:59.999'
737629.5653,2.736998875,-2.687273967,'23-Jul-2019 13:34:00.000'
737629.5861,2.736998875,-2.687273967,'23-Jul-2019 14:03:59.999'
737629.6069,2.742256882,-2.687138016,'23-Jul-2019 14:33:59.999'
737629.6278,2.744885886,-2.684509013,'23-Jul-2019 15:04:00.000'
737629.6486,2.74751489,-2.687002171,'23-Jul-2019 15:33:59.999'
737629.6694,2.752773002,-2.676621896,'23-Jul-2019 16:03:59.999'
737629.6903,2.752773002,-2.681744058,'23-Jul-2019 16:34:00.000'
737629.7111,2.75803101,-2.681608108,'23-Jul-2019 17:03:59.999'
737629.7319,2.75803101,-2.686730165,'23-Jul-2019 17:33:59.999'
737629.7528,2.763289122,-2.681472053,'23-Jul-2019 18:04:00.000'
737629.7736,2.76854713,-2.676214045,'23-Jul-2019 18:33:59.999'
737629.7944,2.773805242,-2.670955933,'23-Jul-2019 19:03:59.999'
737629.8153,2.77906325,-2.660575868,'23-Jul-2019 19:34:00.000'
737629.8361,2.77906325,-2.660575868,'23-Jul-2019 20:03:59.999'
737629.8569,2.77906325,-2.655453811,'23-Jul-2019 20:33:59.999'
737629.8778,2.77906325,-2.655453811,'23-Jul-2019 21:04:00.000'
737629.9194,2.77906325,-2.645209591,'23-Jul-2019 22:03:59.999'
737629.9625,2.77906325,-2.634965477,'23-Jul-2019 23:06:00.000'
737630.0028,2.77906325,-2.634965477,'24-Jul-2019 00:04:00.000'
737630.0444,2.77906325,-2.634965477,'24-Jul-2019 01:03:59.999'
737630.0861,2.77906325,-2.62984342,'24-Jul-2019 02:03:59.999'
737630.1278,2.77906325,-2.62984342,'24-Jul-2019 03:04:00.000'
737630.1694,2.77906325,-2.634965477,'24-Jul-2019 04:03:59.999'
737630.2111,2.77906325,-2.62984342,'24-Jul-2019 05:03:59.999'
737630.2528,2.77906325,-2.62984342,'24-Jul-2019 06:04:00.000'
737630.2944,2.77906325,-2.62984342,'24-Jul-2019 07:03:59.999'
737630.3361,2.77906325,-2.62984342,'24-Jul-2019 08:03:59.999'
737630.3569,2.77906325,-2.62984342,'24-Jul-2019 08:33:59.999'
737630.3778,2.77906325,-2.634965477,'24-Jul-2019 09:04:00.000'
737630.3986,2.773805242,-2.645345542,'24-Jul-2019 09:33:59.999'
737630.4194,2.773805242,-2.650467599,'24-Jul-2019 10:03:59.999'
737630.4403,2.773805242,-2.645345542,'24-Jul-2019 10:34:00.000'
737630.4611,2.771176134,-2.653096708,'24-Jul-2019 11:03:59.999'
737630.4819,2.76854713,-2.655725711,'24-Jul-2019 11:33:59.999'
737630.5028,2.763289122,-2.660983719,'24-Jul-2019 12:04:00.000'
737630.5236,2.763289122,-2.660983719,'24-Jul-2019 12:33:59.999'
737630.5444,2.763289122,-2.666105776,'24-Jul-2019 13:03:59.999'
737630.5653,2.763289122,-2.666105776,'24-Jul-2019 13:34:00.000'
737630.5861,2.763289122,-2.666105776,'24-Jul-2019 14:03:59.999'
737630.6069,2.763289122,-2.666105776,'24-Jul-2019 14:33:59.999'
737630.6278,2.763289122,-2.666105776,'24-Jul-2019 15:04:00.000'
737630.6486,2.763289122,-2.666105776,'24-Jul-2019 15:33:59.999'
737630.6694,2.76854713,-2.665969931,'24-Jul-2019 16:03:59.999'
737630.6903,2.76854713,-2.665969931,'24-Jul-2019 16:34:00.000'
737630.7111,2.77906325,-2.655453811,'24-Jul-2019 17:03:59.999'
737630.7319,2.77906325,-2.655453811,'24-Jul-2019 17:33:59.999'
737630.7528,2.77906325,-2.655453811,'24-Jul-2019 18:04:00.000'
737630.7736,2.77906325,-2.655453811,'24-Jul-2019 18:33:59.999'
737630.7944,2.784321363,-2.650195698,'24-Jul-2019 19:03:59.999'
737630.8153,2.78957937,-2.639815528,'24-Jul-2019 19:34:00.000'
737630.8361,2.794837483,-2.634557416,'24-Jul-2019 20:03:59.999'
737630.8569,2.805353498,-2.624041401,'24-Jul-2019 20:33:59.999'
737630.8778,2.82112773,-2.608267168,'24-Jul-2019 21:04:00.000'
737630.9194,2.826385738,-2.597887103,'24-Jul-2019 22:03:59.999'
737630.9611,2.829014742,-2.590136042,'24-Jul-2019 23:03:59.999'
737631.0028,2.831643851,-2.582384876,'25-Jul-2019 00:04:00.000'
737631.0444,2.831643851,-2.582384876,'25-Jul-2019 01:03:59.999'
737631.0861,2.831643851,-2.577262819,'25-Jul-2019 02:03:59.999'
737631.1278,2.831643851,-2.577262819,'25-Jul-2019 03:04:00.000'
737631.1708,2.831643851,-2.582384876,'25-Jul-2019 04:05:59.999'
737631.2111,2.831643851,-2.572140762,'25-Jul-2019 05:03:59.999'
737631.2535,2.831643851,-2.572140762,'25-Jul-2019 06:04:59.999'
737631.2944,2.831643851,-2.567018705,'25-Jul-2019 07:03:59.999'
737631.3361,2.831643851,-2.561896648,'25-Jul-2019 08:03:59.999'
737631.3569,2.831643851,-2.567018705,'25-Jul-2019 08:33:59.999'
737631.3778,2.831643851,-2.567018705,'25-Jul-2019 09:04:00.000'
737631.3986,2.831643851,-2.567018705,'25-Jul-2019 09:33:59.999'
737631.4194,2.831643851,-2.561896648,'25-Jul-2019 10:03:59.999'
737631.4403,2.831643851,-2.561896648,'25-Jul-2019 10:34:00.000'
737631.4625,2.826385738,-2.56715476,'25-Jul-2019 11:06:00.000'
737631.4819,2.826385738,-2.56715476,'25-Jul-2019 11:33:59.999'
737631.5028,2.826385738,-2.56715476,'25-Jul-2019 12:04:00.000'
737631.5236,2.863192106,-2.52522623,'25-Jul-2019 12:33:59.999'
737631.5444,2.899998579,-2.4832977,'25-Jul-2019 13:03:59.999'
737631.5653,2.957837187,-2.430581149,'25-Jul-2019 13:34:00.000'
737631.5861,3.010417682,-2.383122816,'25-Jul-2019 14:03:59.999'
737631.6069,3.099804651,-2.293735847,'25-Jul-2019 14:33:59.999'
737631.6278,3.105062658,-2.283355678,'25-Jul-2019 15:04:00.000'
737631.6486,3.131352906,-2.251943373,'25-Jul-2019 15:33:59.999'
737631.6694,3.136611019,-2.251807317,'25-Jul-2019 16:03:59.999'
737631.6903,3.136611019,-2.251807317,'25-Jul-2019 16:34:00.000'
737631.7111,3.136611019,-2.251807317,'25-Jul-2019 17:03:59.999'
737631.7319,3.147127139,-2.241291197,'25-Jul-2019 17:33:59.999'
737631.7528,3.204965747,-2.178330532,'25-Jul-2019 18:04:00.000'
737631.7736,3.225997987,-2.157298292,'25-Jul-2019 18:33:59.999'
737631.7944,3.236514002,-2.146782276,'25-Jul-2019 19:03:59.999'
737631.8153,3.257546243,-2.135994256,'25-Jul-2019 19:34:00.000'
737631.8361,3.251925701,-2.141614798,'25-Jul-2019 20:03:59.999'
737631.8569,3.264345546,-2.134317009,'25-Jul-2019 20:33:59.999'
737631.8778,3.267450586,-2.115845693,'25-Jul-2019 21:04:00.000'
737631.9194,3.270555521,-2.112740758,'25-Jul-2019 22:03:59.999'
737631.9611,3.276765496,-2.11165284,'25-Jul-2019 23:03:59.999'
737632.0042,3.279870431,-2.093181733,'26-Jul-2019 00:06:00.000'
737632.0444,3.282975366,-2.090076798,'26-Jul-2019 01:03:59.999'
737632.0861,3.289185341,-2.083866823,'26-Jul-2019 02:03:59.999'
737632.1278,3.289185341,-2.083866823,'26-Jul-2019 03:04:00.000'
737632.1708,3.289185341,-2.083866823,'26-Jul-2019 04:05:59.999'
737632.2111,3.295395316,-2.077656848,'26-Jul-2019 05:03:59.999'
737632.2528,3.301605292,-2.071446873,'26-Jul-2019 06:04:00.000'
737632.2944,3.307815162,-2.065237003,'26-Jul-2019 07:03:59.999'
737632.3361,3.314025137,-2.059027028,'26-Jul-2019 08:03:59.999'
737632.3569,3.357494753,-2.015557412,'26-Jul-2019 08:33:59.999'
737632.3778,3.419594189,-1.953457975,'26-Jul-2019 09:04:00.000'
737632.3986,3.481693625,-1.891358539,'26-Jul-2019 09:33:59.999'
737632.4194,3.506533421,-1.866518744,'26-Jul-2019 10:03:59.999'
737632.4403,3.531373216,-1.841678948,'26-Jul-2019 10:34:00.000'
737632.4611,3.543793062,-1.829259103,'26-Jul-2019 11:03:59.999'
737632.4819,3.574842832,-1.787965218,'26-Jul-2019 11:33:59.999'
737632.5028,3.581052702,-1.786877405,'26-Jul-2019 12:04:00.000'
737632.5236,3.599682523,-1.773369642,'26-Jul-2019 12:33:59.999'
737632.5444,3.643152139,-1.724777968,'26-Jul-2019 13:03:59.999'
737632.5653,3.661781959,-1.72151432,'26-Jul-2019 13:34:00.000'
737632.5861,3.671096869,-1.712199409,'26-Jul-2019 14:03:59.999'
737632.6069,3.680411884,-1.708006452,'26-Jul-2019 14:33:59.999'
737632.6278,3.730091371,-1.658326965,'26-Jul-2019 15:04:00.000'
737632.6486,3.742511321,-1.645907015,'26-Jul-2019 15:33:59.999'
737632.6694,3.773560986,-1.609735292,'26-Jul-2019 16:03:59.999'
737632.6903,3.792190807,-1.591105472,'26-Jul-2019 16:34:00.000'
737632.7111,3.804610757,-1.578685522,'26-Jul-2019 17:03:59.999'
737632.7319,3.810820627,-1.572475652,'26-Jul-2019 17:33:59.999'
737632.7528,3.810820627,-1.577597709,'26-Jul-2019 18:04:00.000'
737632.7736,3.810820627,-1.582719871,'26-Jul-2019 18:33:59.999'
737632.7944,3.810820627,-1.572475652,'26-Jul-2019 19:03:59.999'
737632.8153,3.810820627,-1.572475652,'26-Jul-2019 19:34:00.000'
737632.8361,3.807715692,-1.575580587,'26-Jul-2019 20:03:59.999'
737632.8569,3.804610757,-1.578685522,'26-Jul-2019 20:33:59.999'
737632.8778,3.804610757,-1.578685522,'26-Jul-2019 21:04:00.000'
737632.9194,3.801505717,-1.576668505,'26-Jul-2019 22:03:59.999'
737632.9611,3.798400782,-1.574651382,'26-Jul-2019 23:03:59.999'
737633.0028,3.785980832,-1.581949275,'27-Jul-2019 00:04:00.000'
737633.0444,3.785980832,-1.581949275,'27-Jul-2019 01:03:59.999'
737633.0861,3.785980832,-1.59219339,'27-Jul-2019 02:03:59.999'
737633.1278,3.785980832,-1.59219339,'27-Jul-2019 03:04:00.000'
737633.1694,3.785980832,-1.587071333,'27-Jul-2019 04:03:59.999'
737633.2111,3.785980832,-1.587071333,'27-Jul-2019 05:03:59.999'
737633.2528,3.785980832,-1.587071333,'27-Jul-2019 06:04:00.000'
737633.2944,3.785980832,-1.587071333,'27-Jul-2019 07:03:59.999'
737633.3361,3.785980832,-1.587071333,'27-Jul-2019 08:03:59.999'
737633.3576,3.785980832,-1.587071333,'27-Jul-2019 08:35:00.000'
737633.3778,3.792190807,-1.580861358,'27-Jul-2019 09:04:00.000'
737633.3986,3.795295847,-1.577756318,'27-Jul-2019 09:33:59.999'
737633.4194,3.798400782,-1.57977344,'27-Jul-2019 10:03:59.999'
737633.4403,3.804610757,-1.568441407,'27-Jul-2019 10:34:00.000'
737633.4611,3.810820627,-1.562231537,'27-Jul-2019 11:03:59.999'
737633.4819,3.817030602,-1.566265676,'27-Jul-2019 11:33:59.999'
737633.5028,3.835660423,-1.552757913,'27-Jul-2019 12:04:00.000'
737633.5236,3.838765358,-1.55477514,'27-Jul-2019 12:33:59.999'
737633.5444,3.841870398,-1.5516701,'27-Jul-2019 13:03:59.999'
737633.5653,3.866710193,-1.531952362,'27-Jul-2019 13:34:00.000'
737633.5861,3.879130039,-1.519532517,'27-Jul-2019 14:03:59.999'
737633.6069,3.891549884,-1.507112671,'27-Jul-2019 14:33:59.999'
737633.6278,3.897759859,-1.506024753,'27-Jul-2019 15:04:00.000'
737633.6486,3.903969834,-1.499814778,'27-Jul-2019 15:33:59.999'
737633.6694,3.907074769,-1.491587786,'27-Jul-2019 16:03:59.999'
737633.6903,3.910179809,-1.488482746,'27-Jul-2019 16:34:00.000'
737633.7111,3.913284744,-1.485377811,'27-Jul-2019 17:03:59.999'
737633.7319,3.916389679,-1.482272876,'27-Jul-2019 17:33:59.999'
737633.7528,3.922599655,-1.470940844,'27-Jul-2019 18:04:00.000'
737633.7736,3.922599655,-1.470940844,'27-Jul-2019 18:33:59.999'
737633.7944,3.922599655,-1.465818681,'27-Jul-2019 19:03:59.999'
737633.8153,3.922599655,-1.460696624,'27-Jul-2019 19:34:00.000'
737633.8361,3.922599655,-1.455574567,'27-Jul-2019 20:03:59.999'
737633.8569,3.922599655,-1.455574567,'27-Jul-2019 20:33:59.999'
737633.8785,3.922599655,-1.455574567,'27-Jul-2019 21:04:59.999'
737633.9194,3.92880963,-1.459608706,'27-Jul-2019 22:03:59.999'
737633.9611,3.92880963,-1.449364592,'27-Jul-2019 23:03:59.999'
